CUST_GENDER,AGE,CUST_MARITAL_STATUS,COUNTRY_NAME,CUST_INCOME_LEVEL,EDUCATION,OCCUPATION,HOUSEHOLD_SIZE,YRS_RESIDENCE,AFFINITY_CARD,BULK_PACK_DISKETTES,FLAT_PANEL_MONITOR,HOME_THEATER_PACKAGE,BOOKKEEPING_APPLICATION,PRINTER_SUPPLIES,Y_BOX_GAMES,OS_DOC_SET_KANJI,COMMENTS,sentiment_score,sentiment
0,38,1,1,3,13,11,2.0,4,1,1,1,1,1,1,0,0,Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?,0.0,0
1,56,2,1,3,9,7,3.0,6,0,1,1,1,1,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by.",0.3887,1
0,39,1,1,3,9,7,1.0,2,0,1,1,1,1,1,0,0,Why didn't you start a program like this before? Everyone else has been offering discounts like this for years.,0.6124,1
1,44,2,1,2,15,13,3.0,7,1,0,0,1,1,1,0,0,Why didn't you start a program like this before? Everyone else has been offering discounts like this for years.,0.6124,1
1,34,5,1,3,9,3,1.0,3,0,1,0,0,1,1,0,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety",0.7845,1
1,49,2,1,3,13,9,3.0,7,1,1,1,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?",-0.2263,-1
0,30,1,1,3,10,6,9.0,3,0,1,1,0,1,1,0,0,I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!,0.9272,1
1,64,2,1,3,13,9,3.0,6,0,1,1,1,1,1,0,0,I am not going to waste my time filling up this three page form. Lousy idea.,-0.2887,-1
0,27,5,1,3,9,8,9.0,3,0,1,1,0,1,1,1,0,I am not going to waste my time filling up this three page form. Lousy idea.,-0.2887,-1
0,20,1,1,2,12,12,1.0,1,0,0,0,0,1,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions.",-0.1779,-1
0,21,1,1,3,11,10,1.0,2,0,1,1,0,1,1,1,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything",0.5209,1
1,22,3,1,1,12,10,9.0,1,0,0,0,0,1,1,1,1,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions.",-0.1779,-1
1,43,5,1,3,9,4,2.0,4,0,1,1,1,1,1,0,0,The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?,0.765,1
1,67,2,1,3,16,13,3.0,7,1,1,1,1,1,1,0,0,I love it. Will never shop at other shops again!,0.6696,1
1,29,1,1,3,13,9,9.0,3,0,1,1,0,1,1,1,0,I shop your store a lot.  I love your weekly specials.,0.6369,1
1,25,1,1,2,8,3,9.0,3,0,0,0,0,0,1,1,0,I love the discounts. But I mostly end upbuying  things I do not need.,0.3818,1
0,23,1,1,3,12,8,2.0,2,0,1,1,0,1,1,1,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with.",-0.7783,-1
1,47,2,1,3,10,8,3.0,5,1,1,1,1,1,1,0,0,My brother uses the affinity card a lot. I think the competitor has better prices without it.,0.4404,1
1,26,1,1,3,9,3,1.0,3,0,1,1,0,1,1,1,0,Great program.  Love the discount. Signed happy customer.,0.9186,1
0,49,1,1,1,13,13,1.0,6,0,0,0,1,1,1,0,0,I just purchased a computer from your store last month.  Why didn't you offer this discount then?,0.0,0
0,34,4,1,2,9,12,9.0,3,0,0,0,0,1,1,0,0,"Dear store manager, please do not send me any more Affinity cards. I do not shop at your store very often and I feel that your new card imposes an invasion on my privacy.",0.5423,1
1,26,2,1,3,9,8,3.0,3,0,1,1,0,1,1,1,0,Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy.,0.4337,1
1,29,1,1,3,11,6,2.0,3,0,1,1,0,1,1,1,0,I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!,0.9272,1
0,17,1,1,3,6,4,1.0,1,0,0,0,0,0,1,1,0,I just purchased a computer from your store last month.  Why didn't you offer this discount then?,0.0,0
1,67,2,1,2,16,9,3.0,7,1,0,0,1,1,1,0,0,Why didn't you start a program like this before? Everyone else has been offering discounts like this for years.,0.6124,1
1,57,2,1,3,9,12,3.0,6,0,1,1,1,1,1,0,0,I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?,0.0,0
0,53,5,1,1,12,13,2.0,5,0,0,0,1,1,1,0,0,I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?,0.0,0
1,28,1,4,3,9,6,1.0,4,0,1,1,0,1,1,1,0,I love the new on-line documentation.,0.6369,1
1,23,1,1,3,9,11,1.0,2,0,1,1,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry.",0.128,1
1,40,2,1,3,9,12,3.0,5,0,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry.",0.128,1
1,22,2,1,3,13,12,3.0,1,0,1,1,0,1,1,1,0,"Thank you, But please remove my name from your list.",0.5719,1
1,71,2,1,2,12,12,3.0,9,1,0,0,1,1,1,0,0,Can I use my Affinity card to buy bulk purchases and ship them to my mother in Arizona?,0.0,0
1,55,2,1,1,12,9,3.0,7,0,0,0,1,1,1,0,0,I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card,-0.6546,-1
0,59,6,1,3,9,12,9.0,7,0,1,1,1,1,1,0,0,How much would it cost to upgrade my computer to the latest model you advertised this week?,0.0,0
1,39,2,1,3,14,12,3.0,5,0,1,1,1,1,1,0,0,"Affinity card makese sense only for bulk purchases. For all others, driving so far is not worth the discount. Either offer free shipping or build a store close by.",0.3887,1
0,38,5,1,1,12,11,9.0,4,1,0,0,1,1,1,0,0,I am not going to waste my time filling up this three page form. Lousy idea.,-0.2887,-1
1,63,2,1,2,10,9,3.0,6,1,0,0,1,1,1,0,0,"If I forget my affinity card, can I still shop here and get the discount?",-0.2263,-1
1,44,2,1,3,13,12,3.0,4,1,1,1,1,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas",0.8908,1
1,29,2,6,3,9,9,3.0,3,0,1,1,0,1,1,1,0,"It is a good way to attract new shoppers. After shopping at your store for more than a month, I am ready to move on though. Not enough variety",0.7845,1
0,42,5,1,2,12,12,9.0,4,0,0,0,1,1,1,0,0,"Thank you, But please remove my name from your list.",0.5719,1
1,34,2,1,3,12,13,3.0,4,1,1,1,0,1,1,0,0,I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?,0.0,0
1,31,5,1,3,9,6,2.0,3,0,1,1,0,1,1,0,0,I just purchased a computer from your store last month.  Why didn't you offer this discount then?,0.0,0
1,46,2,1,2,9,12,3.0,6,1,0,0,1,1,1,0,0,This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor.,0.793,1
0,28,1,1,3,13,8,2.0,4,0,0,0,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry.",0.128,1
1,33,2,1,2,8,11,3.0,3,0,0,0,0,0,1,0,0,Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?,0.3818,1
1,60,2,1,1,9,5,3.0,9,1,0,0,1,1,1,0,0,Affinity card is great. I think it is a hassle to have to remember to bring it in every time though.,0.6249,1
1,53,2,1,3,12,11,3.0,5,1,1,1,1,1,1,0,0,I love it. Will never shop at other shops again!,0.6696,1
1,35,2,1,1,12,11,3.0,4,0,0,0,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry.",0.128,1
1,32,2,1,1,9,7,3.0,3,1,0,0,0,1,1,0,0,This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor.,0.793,1
0,34,1,1,2,9,8,2.0,3,0,0,0,0,1,1,0,0,I just purchased a computer from your store last month.  Why didn't you offer this discount then?,0.0,0
0,20,1,1,2,12,13,1.0,1,0,0,0,0,1,1,1,0,I shop your store a lot.  I love your weekly specials.,0.6369,1
0,39,6,1,3,10,8,9.0,5,0,1,1,1,1,1,0,0,I love the new on-line documentation.,0.6369,1
1,45,2,1,2,9,12,3.0,6,1,0,0,1,1,1,0,0,Affinity card is great. I think it is a hassle to have to remember to bring it in every time though.,0.6249,1
1,38,2,1,3,12,12,3.0,4,1,1,1,1,1,1,0,0,I love it. Will never shop at other shops again!,0.6696,1
0,30,1,7,3,12,12,2.0,3,0,1,1,0,1,1,0,0,I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!,0.9272,1
1,52,3,1,3,13,4,2.0,7,0,1,1,1,1,1,0,0,I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?,0.0,0
1,26,2,1,3,11,2,3.0,4,0,1,1,0,1,1,1,0,I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother.,0.6369,1
0,21,1,1,2,9,9,1.0,2,0,0,0,0,1,1,1,0,Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything.,0.7964,1
1,28,1,1,3,11,9,2.0,4,0,1,1,0,1,1,1,0,Affinity card is great. I think it is a hassle to have to remember to bring it in every time though.,0.6249,1
1,23,1,1,3,11,7,1.0,2,0,1,1,0,1,1,1,0,Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy.,0.4337,1
0,17,1,1,3,6,11,1.0,2,0,1,1,0,0,1,1,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions.",-0.1779,-1
1,50,2,1,3,14,13,3.0,5,1,0,0,1,1,1,0,0,"Even with the new 10% card, your prices are still too expensive. I am tired of your gimmicks.",-0.4404,-1
0,46,5,1,3,13,8,2.0,5,1,1,1,1,1,1,0,0,"Thanks but even with your discounts, your products are too expensive. Sorry.",0.128,1
0,34,1,1,3,12,8,2.0,3,0,0,0,0,1,1,0,0,Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail.,-0.7935,-1
1,27,2,1,2,9,7,3.0,5,0,0,0,0,1,1,1,0,No Comment,-0.296,-1
1,29,2,1,2,12,7,3.0,3,0,0,0,0,1,1,1,0,Don't send me any more promotions.  I get too much lousy junk mail already,-0.5423,-1
1,41,2,1,1,9,2,3.0,4,1,0,0,1,1,1,0,0,I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!,0.9272,1
0,39,1,1,3,12,4,9.0,4,0,1,0,1,1,1,0,0,My brother uses the affinity card a lot. I think the competitor has better prices without it.,0.4404,1
1,48,2,1,2,13,7,3.0,7,0,0,0,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything",0.5209,1
1,23,1,1,3,11,9,1.0,2,0,1,1,0,1,1,1,0,How much would it cost to upgrade my computer to the latest model you advertised this week?,0.0,0
0,47,1,1,3,14,13,2.0,6,0,0,0,1,1,1,0,0,My brother uses the affinity card a lot. I think the competitor has better prices without it.,0.4404,1
1,24,1,1,3,13,8,2.0,1,0,1,1,0,1,1,1,0,I just purchased a computer from your store last month.  Why didn't you offer this discount then?,0.0,0
1,43,2,1,2,9,6,3.0,4,0,0,0,1,1,1,0,0,I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?,0.0,0
1,55,6,1,1,12,2,2.0,8,1,0,0,1,1,1,0,0,No Comment,-0.296,-1
0,17,1,1,3,6,4,1.0,1,0,1,1,0,0,1,1,0,How much would it cost to upgrade my computer to the latest model you advertised this week?,0.0,0
1,32,5,1,3,9,9,1.0,5,0,1,1,0,1,1,0,0,I love the discounts. But I mostly end upbuying  things I do not need.,0.3818,1
1,31,2,6,3,12,12,3.0,4,1,1,1,0,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas",0.8908,1
1,35,2,1,1,14,12,3.0,5,1,0,0,1,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas",0.8908,1
1,54,2,1,3,9,12,3.0,5,1,1,1,1,1,1,0,0,"I don't like your new Affinity Card program.  Too little, too late.  I am very happy with your competitor's stores.",0.4372,1
1,23,2,1,3,9,6,3.0,3,0,1,1,0,1,1,1,0,No Comment,-0.296,-1
0,34,4,1,2,14,13,9.0,3,0,0,0,0,1,1,0,0,Shopping at your store is a hassle. I rarely shop there and usually forget to bring your new loyalty card and hence never get the items at the sale price.  Can a store manager look up my account on-line?,0.3818,1
1,21,1,1,3,9,5,1.0,2,0,1,1,0,1,1,1,0,I love shopping with my Affinity Card! Thank you. I used it to purchase a new flat panel monitor. It is amazing. Thank you again!,0.9272,1
0,34,5,1,3,12,4,9.0,3,0,1,0,0,1,1,0,0,Forget it. I 'm not giving you all my personal information.  I wish you'd give up and respect a customer's privacy.,0.4337,1
0,37,1,1,3,11,8,2.0,4,0,0,0,1,1,1,0,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?",0.0,0
1,18,1,1,2,6,4,1.0,1,0,0,0,0,0,1,1,0,"I purchased a new computer recently, but the manuals weren't included.  Could you ship them to me directly?",0.0,0
1,56,1,1,3,14,9,2.0,3,0,1,1,1,1,1,0,0,Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything.,0.7964,1
0,48,5,1,2,14,12,9.0,5,1,0,0,1,1,1,0,0,No Comment,-0.296,-1
1,38,2,1,2,13,13,3.0,5,1,0,0,1,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas",0.8908,1
0,39,1,1,3,10,10,2.0,4,0,1,1,1,1,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything",0.5209,1
1,33,3,3,3,12,7,2.0,3,0,1,1,0,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with.",-0.7783,-1
1,33,1,1,3,12,13,2.0,3,0,1,1,0,1,1,0,0,I am unhappy with the service at your store. Do not consider me a loyal customer just because I use your Affinity Card,-0.6546,-1
1,52,2,1,3,13,13,3.0,5,0,1,1,1,1,1,0,0,"A great program but I have to complain just a bit. Why do you need to know how many children I have, where I shop, etc.?  Give us a discount for shopping at your store, but don't ask too many personal questions.",-0.1779,-1
1,43,2,1,3,9,12,3.0,5,1,0,0,1,1,1,0,0,This Affinity Card is great.I am delighted that you sent me one as I 've only shopped at your store once. I was so pleased to be included in your program that I immediately purchased a new flat panel monitor.,0.793,1
1,59,5,7,3,9,13,2.0,3,0,1,1,1,1,1,0,0,I just purchased a computer from your store last month.  Why didn't you offer this discount then?,0.0,0
1,45,2,1,3,11,7,3.0,5,1,0,0,1,1,1,0,0,Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?,0.7912,1
1,44,2,1,3,12,12,3.0,6,1,1,0,1,1,1,0,0,Does this discount work if you live in Australia?I've moved and I would like to purchase a few items as gifts but want the discount.  Have you ever considered offering free shipping?,0.7912,1
0,51,4,1,3,13,8,9.0,5,0,1,1,1,1,1,0,0,The new affinity card is great. Thank you. I do  have to say that it is a hassle to remember to bring it  with me when I shop as I only shop at your store  for sale items. Could you keep my record in your computer?,0.765,1
1,33,2,1,1,7,12,3.0,6,0,0,0,0,0,1,0,0,"The more times that I shop at your store, the more times I am impressed.  Don't change anything",0.5209,1
0,32,5,1,3,10,6,2.0,4,0,1,1,0,1,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere.",-0.4939,-1
1,36,2,1,3,9,12,3.0,4,0,1,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with.",-0.7783,-1
1,43,2,1,1,12,2,3.0,5,0,0,0,1,1,1,0,0,"I used to shop at your store, but have stopped now. I tried to return some electronic items and your store manager was a pain to deal with.",-0.7783,-1
1,41,5,1,2,12,7,2.0,4,0,0,0,1,1,1,0,0,"A lousy idea.  I threw your card away. If you want to know what I buy, I'll shop elsewhere.",-0.4939,-1
1,27,1,2,3,9,4,1.0,3,0,1,1,0,1,1,1,0,Thanks a lot for my new affinity card. I love the discounts and have since started shopping at your store for everything.,0.7964,1
1,38,2,1,3,9,7,3.0,4,0,1,1,1,1,1,0,0,My brother uses the affinity card a lot. I think the competitor has better prices without it.,0.4404,1
1,54,2,1,3,12,7,3.0,7,1,0,0,1,1,1,0,0,"A great idea.  Thank you!  Signed, happy in Texas",0.8908,1
1,29,1,1,3,13,10,2.0,3,0,1,0,0,1,1,1,0,I purchased a new computer from your store recently and then received the new discount membership card.  Could I speak with a store manager about getting discounts for my past purchases?,0.0,0
1,27,1,1,2,9,7,2.0,3,0,0,0,0,1,1,1,0,"Thanks but even with your discounts, your products are too expensive. Sorry.",0.128,1
1,44,2,1,1,13,12,3.0,4,1,0,0,1,1,1,0,0,Affinity card is a great idea. But your store is still too expensive. I am tired of your lousy junk mail.,-0.7935,-1
0,46,5,1,3,16,13,9.0,8,1,1,1,1,1,1,0,0,I love it. Will never shop at other shops again!,0.6696,1
0,48,5,1,3,12,8,2.0,6,0,1,1,1,1,1,0,0,I purchased the new mouse pads and love them. I also purchased one for my sister and one for my brother.,0.6369,1
1,38,2,1,3,9,7,3.0,4,0,1,1,1,1,1,0,0,Affinity card is great. I think it is a hassle to have to remember to bring it in every time though.,0.6249,1
